Metric,Hits@1,Hits@3,Hits@10,Hits@20,Hits@50,Hits@100,MRR,mrr_hit1,mrr_hit3,mrr_hit10,mrr_hit20,mrr_hit50,mrr_hit100,AUC,AP,ACC,probscale,pt,proboffset,batch_size
arxiv_2023_runk2kb2f07_NCNC_hypertigjsin5,45.18,82.45,92.55,95.74,98.68,98.99,60.04,45.18,82.45,92.55,95.74,98.68,98.99,99.7,99.74,97.92,1.0,0.0,0.5,256
arxiv_2023_runk2kb2f07_NCNC_hyperw5ye3kdw,91.84,94.62,97.01,97.97,99.09,99.19,93.58,91.84,94.62,97.01,97.97,99.09,99.19,99.82,99.85,97.92,1.0,0.1,0.5,256
arxiv_2023_runk2kb2f07_NCNC_hyperb6yfnbz3,81.34,94.62,97.01,97.97,99.09,99.19,87.53,81.34,94.62,97.01,97.97,99.09,99.19,99.82,99.85,98.28,1.0,0.3,0.5,256
arxiv_2023_runk2kb2f07_NCNC_hyperjilfgw8k,87.22,92.44,97.01,97.97,99.09,99.19,90.47,87.22,92.44,97.01,97.97,99.09,99.19,99.82,99.85,98.28,1.0,0.5,0.5,256
arxiv_2023_runk2kb2f07_NCNC_hypera00tzprh,87.22,92.44,97.01,97.97,99.09,99.39,90.47,87.22,92.44,97.01,97.97,99.09,99.39,99.82,99.85,98.28,1.0,0.75,0.5,256
arxiv_2023_runk2kb2f07_NCNC_hyperkq2eqk72,87.22,92.44,97.01,97.97,99.09,99.39,90.47,87.22,92.44,97.01,97.97,99.09,99.39,99.82,99.85,98.28,1.0,0.0,1.0,256
arxiv_2023_runk2kb2f07_NCNC_hyper1per9t8h,87.22,92.44,97.01,97.97,98.88,99.09,90.47,87.22,92.44,97.01,97.97,98.88,99.09,99.66,99.69,98.35,1.0,0.1,1.0,256
arxiv_2023_runk2kb2f07_NCNC_hyperzzt6cemj,90.72,95.03,97.01,97.97,98.88,99.09,92.96,90.72,95.03,97.01,97.97,98.88,99.09,99.66,99.83,98.35,1.0,0.3,1.0,256
arxiv_2023_runk2kb2f07_NCNC_hyperew1xmozd,90.72,95.03,97.01,98.33,98.99,99.09,92.96,90.72,95.03,97.01,98.33,98.99,99.09,99.76,99.83,98.35,1.0,0.5,1.0,256
arxiv_2023_runk2kb2f07_NCNC_hyperpikywk3t,90.16,93.46,97.72,98.33,98.99,99.39,92.3,90.16,93.46,97.72,98.33,98.99,99.39,99.76,99.83,98.35,1.0,0.75,1.0,256
arxiv_2023_runk2kb2f07_NCNC_hypermd09jjer,90.16,93.46,97.72,98.33,98.99,99.39,92.3,90.16,93.46,97.72,98.33,98.99,99.39,99.76,99.83,98.35,1.0,0.0,2.0,256
arxiv_2023_runk2kb2f07_NCNC_hyper4h0j3nkr,90.16,93.46,97.31,97.97,98.99,99.39,92.3,90.16,93.46,97.31,97.97,98.99,99.39,99.76,99.83,98.35,1.0,0.1,2.0,256
arxiv_2023_runk2kb2f07_NCNC_hyper0gbtje6n,90.16,93.46,97.31,97.97,98.99,99.19,92.3,90.16,93.46,97.31,97.97,98.99,99.19,99.75,99.83,98.43,1.0,0.3,2.0,256
arxiv_2023_runk2kb2f07_NCNC_hyperyjjem20g,90.16,93.46,97.31,97.97,98.99,99.19,92.3,90.16,93.46,97.31,97.97,98.99,99.19,99.75,99.83,98.43,1.0,0.5,2.0,256
arxiv_2023_runk2kb2f07_NCNC_hyper1j8vkgbg,90.16,93.46,97.31,97.97,98.99,99.19,92.3,90.16,93.46,97.31,97.97,98.99,99.19,99.75,99.83,98.43,1.0,0.75,2.0,256
arxiv_2023_runk2kb2f07_NCNC_hyperjewpbsj9,90.16,93.46,97.31,97.97,98.99,99.19,92.3,90.16,93.46,97.31,97.97,98.99,99.19,99.75,99.83,98.43,1.0,0.0,2.8,256
arxiv_2023_runk2kb2f07_NCNC_hyperexyslf6k,90.16,93.46,97.82,97.97,98.99,99.19,92.3,90.16,93.46,97.82,97.97,98.99,99.19,99.75,99.83,98.43,1.0,0.1,2.8,256
arxiv_2023_runk2kb2f07_NCNC_hyperl4lxtuxm,90.16,93.46,97.82,97.97,98.99,99.19,92.3,90.16,93.46,97.82,97.97,98.99,99.19,99.83,99.83,98.43,1.0,0.3,2.8,256
arxiv_2023_runk2kb2f07_NCNC_hypered0hovv8,90.16,93.46,97.82,97.97,98.99,99.19,92.3,90.16,93.46,97.82,97.97,98.99,99.19,99.83,99.83,98.43,1.0,0.5,2.8,256
arxiv_2023_runk2kb2f07_NCNC_hyperk77qr7rn,90.16,93.46,97.82,97.97,98.78,99.19,92.3,90.16,93.46,97.82,97.97,98.78,99.19,99.83,99.83,98.35,1.0,0.75,2.8,256
arxiv_2023_runk2kb2f07_NCNC_hyper5t4zz549,90.16,93.46,97.82,97.97,98.78,99.19,92.3,90.16,93.46,97.82,97.97,98.78,99.19,99.83,99.83,98.35,1.0,0.0,3.0,256
arxiv_2023_runk2kb2f07_NCNC_hyperq958eltl,90.16,95.64,97.82,97.97,98.78,99.19,92.3,90.16,95.64,97.82,97.97,98.78,99.19,99.83,99.83,98.35,1.0,0.1,3.0,256
arxiv_2023_runk2kb2f07_NCNC_hyperg70ys72g,90.16,95.64,97.82,97.97,98.78,99.19,92.3,90.16,95.64,97.82,97.97,98.78,99.19,99.83,99.83,98.35,1.0,0.3,3.0,256
arxiv_2023_runk2kb2f07_NCNC_hyperltnxnibl,90.16,95.64,97.82,97.97,98.78,99.19,92.3,90.16,95.64,97.82,97.97,98.78,99.19,99.79,99.85,98.35,1.0,0.5,3.0,256
arxiv_2023_runk2kb2f07_NCNC_hyperaj2elfh0,90.16,95.64,97.82,97.97,98.78,99.19,92.3,90.16,95.64,97.82,97.97,98.78,99.19,99.79,99.85,98.35,1.0,0.75,3.0,256
arxiv_2023_runk2kb2f07_NCNC_hyperol4qz7ul,90.16,95.64,97.82,97.97,98.78,99.19,92.3,90.16,95.64,97.82,97.97,98.78,99.19,99.79,99.85,98.35,1.0,0.0,4.0,256
arxiv_2023_runk2kb2f07_NCNC_hyperterx5abk,90.16,95.64,97.82,97.97,98.78,99.19,92.3,90.16,95.64,97.82,97.97,98.78,99.19,99.79,99.85,98.35,1.0,0.1,4.0,256
arxiv_2023_runk2kb2f07_NCNC_hyperswza5hbw,90.16,95.64,97.82,97.97,98.78,99.19,92.3,90.16,95.64,97.82,97.97,98.78,99.19,99.79,99.85,98.35,1.0,0.3,4.0,256
arxiv_2023_runk2kb2f07_NCNC_hyper5l005pj8,90.16,95.64,97.82,97.97,98.78,99.19,92.3,90.16,95.64,97.82,97.97,98.78,99.19,99.79,99.85,98.35,1.0,0.5,4.0,256
arxiv_2023_runk2kb2f07_NCNC_hypersjyaxdnl,90.16,95.64,97.82,97.97,98.78,99.19,92.3,90.16,95.64,97.82,97.97,98.78,99.19,99.79,99.85,98.35,1.0,0.75,4.0,256
arxiv_2023_runk2kb2f07_NCNC_hyper3yaqryls,90.16,95.64,97.82,97.97,98.78,99.19,92.3,90.16,95.64,97.82,97.97,98.78,99.19,99.79,99.85,98.35,1.0,0.0,0.0,256
arxiv_2023_runk2kb2f07_NCNC_hyper3b1z185p,90.16,95.64,97.82,97.97,98.78,99.19,92.3,90.16,95.64,97.82,97.97,98.78,99.19,99.79,99.85,98.35,1.0,0.1,0.0,256
arxiv_2023_runk2kb2f07_NCNC_hyper9jpu0v9m,90.16,95.64,97.82,97.97,98.78,99.19,92.3,90.16,95.64,97.82,97.97,98.78,99.19,99.79,99.85,98.35,1.0,0.3,0.0,256
arxiv_2023_runk2kb2f07_NCNC_hyperratj79la,90.16,95.64,97.82,97.97,98.78,99.19,92.3,90.16,95.64,97.82,97.97,98.78,99.19,99.79,99.85,98.35,1.0,0.5,0.0,256
arxiv_2023_runk2kb2f07_NCNC_hyperte2a602w,90.16,95.64,97.82,97.97,98.78,99.19,92.3,90.16,95.64,97.82,97.97,98.78,99.19,99.79,99.85,98.35,1.0,0.75,0.0,256
arxiv_2023_runk2kb2f07_NCNC_hypergwo9s1kd,90.16,95.64,97.82,97.97,98.78,99.19,92.3,90.16,95.64,97.82,97.97,98.78,99.19,99.79,99.85,98.35,1.0,0.0,5.0,256
arxiv_2023_runk2kb2f07_NCNC_hyperssfe6ww3,90.16,96.86,97.82,98.38,98.78,99.19,92.3,90.16,96.86,97.82,98.38,98.78,99.19,99.79,99.85,98.35,1.0,0.1,5.0,256
arxiv_2023_runk2kb2f07_NCNC_hyperq475iztn,90.16,96.86,97.82,98.38,98.78,99.19,92.3,90.16,96.86,97.82,98.38,98.78,99.19,99.79,99.85,98.35,1.0,0.3,5.0,256
arxiv_2023_runk2kb2f07_NCNC_hyperzj0i1y8i,90.16,96.86,97.62,97.97,98.78,99.19,92.3,90.16,96.86,97.62,97.97,98.78,99.19,99.79,99.85,98.35,1.0,0.5,5.0,256
arxiv_2023_runk2kb2f07_NCNC_hyperkkqedzuy,90.16,96.86,97.36,97.97,98.78,99.19,92.3,90.16,96.86,97.36,97.97,98.78,99.19,99.79,99.85,98.35,1.0,0.75,5.0,256
arxiv_2023_runk2kb2f07_NCNC_hyperx7a209xp,90.16,96.86,97.36,97.97,98.78,99.19,92.3,90.16,96.86,97.36,97.97,98.78,99.19,99.79,99.85,98.35,1.0,0.0,0.0,256
arxiv_2023_runk2kb2f07_NCNC_hyperskkdr54d,90.16,96.86,97.36,97.97,98.78,99.19,92.3,90.16,96.86,97.36,97.97,98.78,99.19,99.79,99.85,98.35,1.0,0.1,0.0,256
arxiv_2023_runk2kb2f07_NCNC_hyper8ws3ep3f,90.16,96.86,97.36,97.97,98.78,99.19,92.3,90.16,96.86,97.36,97.97,98.78,99.19,99.79,99.85,98.35,1.0,0.3,0.0,256
arxiv_2023_runk2kb2f07_NCNC_hyper9b6koog7,90.16,96.86,97.36,97.97,98.78,99.19,92.3,90.16,96.86,97.36,97.97,98.78,99.19,99.79,99.85,98.35,1.0,0.5,0.0,256
arxiv_2023_runk2kb2f07_NCNC_hyperb6qy9era,90.16,96.86,97.36,97.97,98.78,99.19,92.3,90.16,96.86,97.36,97.97,98.78,99.19,99.79,99.85,98.35,1.0,0.75,0.0,256
arxiv_2023_runmomls2l9_NCNC_hyper3rciblif,38.08,51.22,59.38,69.27,80.17,90.16,45.74,38.08,51.22,59.38,69.27,80.17,90.16,98.38,98.31,93.92,2.0,0.0,0.0,256
arxiv_2023_runmomls2l9_NCNC_hyper1vs9vi0w,71.65,93.2,96.4,98.63,98.94,99.29,81.67,71.65,93.2,96.4,98.63,98.94,99.29,99.77,99.81,98.28,2.0,0.1,0.0,256
arxiv_2023_runmomls2l9_NCNC_hyperhycrvm8n,71.65,93.2,97.62,98.38,99.04,99.29,81.67,71.65,93.2,97.62,98.38,99.04,99.29,99.77,99.81,98.33,2.0,0.3,0.0,256
arxiv_2023_runmomls2l9_NCNC_hypero4dojcec,71.65,93.2,97.62,98.38,99.04,99.29,81.67,71.65,93.2,97.62,98.38,99.04,99.29,99.77,99.81,98.33,2.0,0.5,0.0,256
arxiv_2023_runmomls2l9_NCNC_hyperzpfazyak,71.65,93.2,97.62,98.38,99.04,99.29,81.67,71.65,93.2,97.62,98.38,99.04,99.29,99.77,99.81,98.0,2.0,0.75,0.0,256
arxiv_2023_runmomls2l9_NCNC_hypermt1pbgai,71.65,93.2,97.62,98.38,99.04,99.29,81.67,71.65,93.2,97.62,98.38,99.04,99.29,99.77,99.81,98.0,2.0,0.0,1.0,256
arxiv_2023_runmomls2l9_NCNC_hyperllgzdzpz,71.65,89.4,98.28,98.38,99.04,99.29,81.67,71.65,89.4,98.28,98.38,99.04,99.29,99.79,99.82,97.97,2.0,0.1,1.0,256
arxiv_2023_runmomls2l9_NCNC_hyperz4068yty,71.65,94.73,98.28,98.38,99.04,99.29,81.67,71.65,94.73,98.28,98.38,99.04,99.29,99.79,99.82,97.97,2.0,0.3,1.0,256
arxiv_2023_runmomls2l9_NCNC_hyperzn1k7kgc,71.65,94.73,98.28,98.38,99.04,99.39,81.67,71.65,94.73,98.28,98.38,99.04,99.39,99.79,99.82,97.77,2.0,0.5,1.0,256
arxiv_2023_runmomls2l9_NCNC_hypergucjjfat,71.65,94.73,98.28,98.38,99.04,99.39,81.67,71.65,94.73,98.28,98.38,99.04,99.39,99.79,99.82,97.77,2.0,0.75,1.0,256
arxiv_2023_runmomls2l9_NCNC_hypernqg3gxx8,71.65,94.73,98.28,98.38,99.04,99.39,81.67,71.65,94.73,98.28,98.38,99.04,99.39,99.79,99.82,97.77,2.0,0.0,2.0,256
arxiv_2023_runmomls2l9_NCNC_hypergdo31leb,83.22,94.73,98.28,98.38,99.04,99.39,94.6,83.22,94.73,98.28,98.38,99.04,99.39,99.79,99.82,97.77,2.0,0.1,2.0,256
arxiv_2023_runmomls2l9_NCNC_hyperyrx2wfel,83.22,94.73,98.28,98.38,98.88,99.09,94.6,83.22,94.73,98.28,98.38,98.88,99.09,99.63,99.82,97.77,2.0,0.3,2.0,256
arxiv_2023_runmomls2l9_NCNC_hyperhmipbk0t,93.2,94.73,97.67,98.38,98.88,99.09,94.7,93.2,94.73,97.67,98.38,98.88,99.09,99.63,99.82,97.77,2.0,0.5,2.0,256
arxiv_2023_runmomls2l9_NCNC_hyperucuqjpe5,93.2,94.73,97.67,98.38,98.88,99.09,94.7,93.2,94.73,97.67,98.38,98.88,99.09,99.63,99.82,97.77,2.0,0.75,2.0,256
arxiv_2023_runmomls2l9_NCNC_hyper3ux7bxu9,93.2,94.73,97.67,98.38,98.88,99.09,94.7,93.2,94.73,97.67,98.38,98.88,99.09,99.63,99.82,97.77,2.0,0.0,2.8,256
arxiv_2023_runmomls2l9_NCNC_hyper5gdixxyd,93.2,96.3,97.31,98.38,98.88,99.09,94.7,93.2,96.3,97.31,98.38,98.88,99.09,99.63,99.82,97.77,2.0,0.1,2.8,256
arxiv_2023_runmomls2l9_NCNC_hyper9vtvjwt0,93.2,96.3,97.31,98.38,98.68,99.09,94.7,93.2,96.3,97.31,98.38,98.68,99.09,99.63,99.82,97.77,2.0,0.3,2.8,256
arxiv_2023_runmomls2l9_NCNC_hyperl66c0u7v,93.2,96.3,97.31,98.38,98.68,99.09,94.7,93.2,96.3,97.31,98.38,98.68,99.09,99.63,99.82,97.77,2.0,0.5,2.8,256
arxiv_2023_runmomls2l9_NCNC_hyperkcf2ua6t,93.2,96.3,97.31,98.38,98.68,99.09,94.7,93.2,96.3,97.31,98.38,98.68,99.09,99.63,99.82,97.77,2.0,0.75,2.8,256
arxiv_2023_runmomls2l9_NCNC_hyper2551awbi,93.2,96.3,97.31,98.38,98.68,99.09,94.7,93.2,96.3,97.31,98.38,98.68,99.09,99.63,99.82,97.77,2.0,0.0,3.0,256
arxiv_2023_runmomls2l9_NCNC_hyper9ufxlkdq,93.2,96.3,97.31,98.38,98.68,99.09,94.7,93.2,96.3,97.31,98.38,98.68,99.09,99.63,99.82,97.77,2.0,0.1,3.0,256
arxiv_2023_runmomls2l9_NCNC_hyper3sym50b1,88.64,96.3,97.31,98.07,98.68,99.09,92.03,88.64,96.3,97.31,98.07,98.68,99.09,99.73,99.79,97.77,2.0,0.3,3.0,256
arxiv_2023_runmomls2l9_NCNC_hyper70f4yr6s,88.64,96.3,97.41,98.07,98.68,99.09,92.03,88.64,96.3,97.41,98.07,98.68,99.09,99.73,99.79,97.77,2.0,0.5,3.0,256
arxiv_2023_runmomls2l9_NCNC_hyper7lxvgt2n,88.64,96.3,97.41,98.07,98.68,99.09,92.03,88.64,96.3,97.41,98.07,98.68,99.09,99.73,99.79,97.77,2.0,0.75,3.0,256
arxiv_2023_runmomls2l9_NCNC_hypervddqf7t2,88.64,96.3,97.41,98.07,98.68,99.09,92.03,88.64,96.3,97.41,98.07,98.68,99.09,99.73,99.79,97.77,2.0,0.0,4.0,256
arxiv_2023_runmomls2l9_NCNC_hyperfpbmtb4c,87.12,96.3,97.31,97.72,98.68,99.09,90.48,87.12,96.3,97.31,97.72,98.68,99.09,99.79,99.84,98.02,2.0,0.1,4.0,256
arxiv_2023_runmomls2l9_NCNC_hyperrqb01y7o,87.12,96.3,97.31,97.72,98.68,99.09,90.48,87.12,96.3,97.31,97.72,98.68,99.09,99.79,99.84,98.02,2.0,0.3,4.0,256
arxiv_2023_runmomls2l9_NCNC_hypera2gxxya4,87.12,96.3,97.31,97.72,98.68,99.09,90.48,87.12,96.3,97.31,97.72,98.68,99.09,99.79,99.84,98.02,2.0,0.5,4.0,256
arxiv_2023_runmomls2l9_NCNC_hyper3okerrh7,86.97,96.3,97.31,97.72,98.68,99.09,89.43,86.97,96.3,97.31,97.72,98.68,99.09,99.79,99.84,98.02,2.0,0.75,4.0,256
arxiv_2023_runmomls2l9_NCNC_hyperv2gw16ms,86.97,96.3,97.31,97.72,98.68,99.09,89.43,86.97,96.3,97.31,97.72,98.68,99.09,99.79,99.84,98.02,2.0,0.0,0.0,256
arxiv_2023_runmomls2l9_NCNC_hyperqpnjuq1l,86.97,96.3,97.31,97.72,98.68,99.09,89.43,86.97,96.3,97.31,97.72,98.68,99.09,99.79,99.84,98.02,2.0,0.1,0.0,256
arxiv_2023_runmomls2l9_NCNC_hyperuglz9qyb,86.97,96.3,97.31,97.72,98.68,99.09,89.43,86.97,96.3,97.31,97.72,98.68,99.09,99.79,99.84,98.02,2.0,0.3,0.0,256
arxiv_2023_runmomls2l9_NCNC_hyperkenzzwc9,86.97,96.3,97.31,97.72,98.68,99.09,89.43,86.97,96.3,97.31,97.72,98.68,99.09,99.79,99.84,98.02,2.0,0.5,0.0,256
arxiv_2023_runmomls2l9_NCNC_hyper4a5yr1li,86.97,96.3,97.31,97.72,98.68,99.09,89.43,86.97,96.3,97.31,97.72,98.68,99.09,99.79,99.84,98.02,2.0,0.75,0.0,256
arxiv_2023_runmomls2l9_NCNC_hyperdhsed2z9,86.97,96.3,97.31,97.72,98.68,99.09,89.43,86.97,96.3,97.31,97.72,98.68,99.09,99.79,99.84,98.02,2.0,0.0,5.0,256
arxiv_2023_runmomls2l9_NCNC_hyper68fmz6xg,86.97,96.3,97.57,98.07,98.68,99.09,89.43,86.97,96.3,97.57,98.07,98.68,99.09,99.8,99.83,98.02,2.0,0.1,5.0,256
